,Unnamed: 0,Users,Date Created,Number of Likes,Source of Tweet,Tweet
133,33,Peter P Ngo,2022-10-25 18:00:30+00:00,0,Twitter Web App,"Putin has 'no hope' from Rishi Sunak as Ukraine war deteriorates Russia-UK ties (The Hindustan Times)
https://t.co/yUPb2OsrHo"
134,34,Bruce Henderson,2022-10-25 18:00:30+00:00,0,Twitter Web App,RT @GOV2UK: Jacob Rees-Mogg is very angry and wants you to *stop* retweeting this video of him saying we need a General Election if we have…
135,35,Dr DJ 🌎,2022-10-25 18:00:29+00:00,0,Twitter for iPhone,"It took Twitter literally 1 day to move on from Virat #Kohli to Rishi #Sunak 

The point is: even when you achieve… https://t.co/7AT4BC3aZf"
136,36,V. 🇫🇷🇬🇧 PhD #AYUB #LesMaitresdelOrage #InLimbo,2022-10-25 18:00:29+00:00,0,Twitter for Android,"RT @RichardJMurphy: So, Rishi Sunak appoints as Home Secretary a woman who dreams of deporting victims of torture to Rwanda. Any hope that…"
137,37,Nikhil Sharma,2022-10-25 18:00:29+00:00,0,Twitter for Android,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
138,38,Andrew Holmes,2022-10-25 18:00:29+00:00,0,Twitter for iPad,"RT @YvetteCooperMP: At noon Rishi Sunak promised “integrity, professionalism &amp; accountability”

At 5pm he made Suella Braverman Home Secret…"
139,39,David Rowsell,2022-10-25 18:00:29+00:00,0,Twitter for iPhone,RT @jeremycorbyn: Rishi Sunak's cabinet appointments are a clear signal of the pro-austerity and anti-migrant machine he intends to operate…
140,40,Bromley St. Andrew,2022-10-25 18:00:29+00:00,0,Twitter for iPhone,"RT @CarolineLucas: Outrageous for Rishi Sunak to try and distance himself from Johnson's chaotic Govt, when he was right at the heart of it…"
141,41,Kersha Terhemba🇷🇺 Z,2022-10-25 18:00:29+00:00,0,Twitter for Android,"RT @ilciclistainblu: 🚨🚨🚨Meanwhile, Biden, instead of Rishi Sunak, congratulated a certain Rashid Sunuk on taking office as Prime Minister o…"
142,42,sebastien,2022-10-25 18:00:29+00:00,0,Twitter for iPhone,"RT @HughRBrechin: everyone loves Rishi Sunak, the sensible new Tory PM whose ascension means the grown-ups are back in charge!

we regret t…"
143,43,Naishika Maddireddy,2022-10-25 18:00:28+00:00,0,Twitter Web App,"RT @NarundarM: Rishi Sunak - Indian. 
Akshay Kumar - Indian. 
Sonia Gandhi - Italian. 
Indian Muslims - Not Indian.

Bhakt's logic:
If you…"
144,44,Mars D.,2022-10-25 18:00:28+00:00,0,Twitter Web App,"RT @CarolineLucas: Rishi Sunak at lunchtime: ""This government will have integrity, professionalism and accountability at every level""

Rish…"
145,45,SugarRay 👑,2022-10-25 18:00:28+00:00,0,Twitter for Android,RT @SkyNews: Will it be the third time lucky this year for the Tories as they embark on their next prime minister? https://t.co/PV59ncWu9G
146,46,Jim,2022-10-25 18:00:28+00:00,0,Twitter for Android,"RT @sammwittings: Oh ffs Braverman is Home Secretary again
Rishi Sunak is mad, bad and a lousy judge of character"
147,47,JustineR 💙,2022-10-25 18:00:28+00:00,0,Twitter for iPhone,"RT @CarolineLucas: Rishi Sunak at lunchtime: ""This government will have integrity, professionalism and accountability at every level""

Rish…"
148,48,Jon @ Talisman Island,2022-10-25 18:00:28+00:00,0,Twitter for iPhone,RT @jeremycorbyn: Rishi Sunak's cabinet appointments are a clear signal of the pro-austerity and anti-migrant machine he intends to operate…
149,49,Paul Goddard,2022-10-25 18:00:27+00:00,0,Twitter for iPhone,RT @Ed_Miliband: 4/ They must also U-turn on solar. Rishi Sunak spent the summer peddling the myth that solar panels were consuming our lan…
150,50,Takreem Ahmad,2022-10-25 18:00:27+00:00,0,Twitter for Android,RT @JournoMirror: सोनिया गाँधी जी के राजनीतिक जीवन पर सवाल कर Rishi Sunak के ब्रिटेन के प्रधानमंत्री बनने पर ख़ुशियाँ मनाने वाले लोग घोर जा…
151,51,Headline Karnataka,2022-10-25 18:00:27+00:00,0,Twitter Web App,"Difficult decisions ahead, #RishiSunak warns after taking charge as #UKPM https://t.co/SKpNo9Xjrq"
152,52,Vinay V/S 🙈🙉🙊,2022-10-25 18:00:27+00:00,0,Twitter Web App,@mkatju @ashu_deori @kunalkamra88 @RishiSunak Rishi Sunak appoints as Home Secretary a woman who dreams of deportin… https://t.co/xAlYPHTa38
153,53,Andrew Dunn,2022-10-25 18:00:26+00:00,0,Twitter for iPhone,"RT @YvetteCooperMP: At noon Rishi Sunak promised “integrity, professionalism &amp; accountability”

At 5pm he made Suella Braverman Home Secret…"
154,54,Kuldeep Tiwari,2022-10-25 18:00:26+00:00,0,Twitter for Android,"RT @ARanganathan72: Left: Do not celebrate Rishi Sunak. He exhibits upper class, upper caste privilege, married into billions, attended a p…"
155,55,Karan kumar singh,2022-10-25 18:00:26+00:00,0,Twitter for Android,"RT @AdityaRajKaul: Excellent Rishi Sunak edition of The Daily Show!  “I am selling the entire country to India, you ********”. Must must wa…"
156,56,Fi McKinlay,2022-10-25 18:00:26+00:00,0,Twitter for iPhone,"RT @CarolineLucas: Rishi Sunak at lunchtime: ""This government will have integrity, professionalism and accountability at every level""

Rish…"
157,57,Raaj,2022-10-25 18:00:26+00:00,0,Twitter for Android,"RT @sidhant: UK Foreign Secretary @JamesCleverly called EAM Jaishankar; A tweet statement by EAM said both sides dscd counter-terrorism, bi…"
158,58,Clara Valverde,2022-10-25 18:00:26+00:00,0,Twitter for Android,"RT @OxfordDiplomat: Rishi Sunak waving outside 10 Downing Street. Not helping those Artificial Intelligence rumours. 

 https://t.co/ZildOJ…"
159,59,David,2022-10-25 18:00:25+00:00,0,Twitter for iPhone,RT @jeremycorbyn: Rishi Sunak's cabinet appointments are a clear signal of the pro-austerity and anti-migrant machine he intends to operate…
160,60,Alan Hasell,2022-10-25 18:00:25+00:00,0,Twitter for Android,"RT @Number10cat: Rishi Sunak is forming a government featuring all parts of the Conservative Party: the right wing, the hard right wing and…"
161,61,Nikhil,2022-10-25 18:00:25+00:00,0,Twitter for iPhone,RT @TheDailyShow: Don't call Rishi Sunak the UK's first Asian PM in front of @ronnychieng https://t.co/IgnzVk8r62
162,62,Jamieson MCL,2022-10-25 18:00:25+00:00,0,Twitter for Android,"RT @DaveDooganSNP: ❌ Multi-millionaire Rishi Sunak is the newest Tory Prime Minister foisted upon Scotland against our will.

🏴󠁧󠁢󠁳󠁣󠁴󠁿 We re…"
163,63,☁︎,2022-10-25 18:00:25+00:00,0,Twitter for iPhone,just saw a rishi sunak thirst tiktok ? stop this madness https://t.co/4gcwhosgzU
164,64,LadyT,2022-10-25 18:00:25+00:00,0,Twitter for Android,"RT @YvetteCooperMP: At noon Rishi Sunak promised “integrity, professionalism &amp; accountability”

At 5pm he made Suella Braverman Home Secret…"
165,65,ValorFuturo,2022-10-25 18:00:25+00:00,0,ValorFuturo,"Bolsa de Londres cae un 0,01%, tras el nombramiento de Rishi Sunak; Antofagasta +2,14% https://t.co/5pj6gcgrdk"
166,66,Saif Shaikh,2022-10-25 18:00:25+00:00,0,Twitter for Android,"RT @AmanWadud: Rishi Sunak’s grandparents migrated to Kenya from present-day Pakistan , in 1935 - still Rishi Sunak is of Indian-origin.

O…"
167,67,Red Kaz #jft97 💙 #SaveTheNHSFromTheToryVultures,2022-10-25 18:00:25+00:00,0,Twitter for iPad,"RT @RichardJMurphy: So, Rishi Sunak appoints as Home Secretary a woman who dreams of deporting victims of torture to Rwanda. Any hope that…"
168,68,William,2022-10-25 18:00:25+00:00,0,Twitter Web App,"RT @YvetteCooperMP: At noon Rishi Sunak promised “integrity, professionalism &amp; accountability”

At 5pm he made Suella Braverman Home Secret…"
169,69,Di Hill 💙🇬🇧🇨🇦🍁🌻,2022-10-25 18:00:25+00:00,0,Twitter for Android,"RT @MirrorPolitics: Rishi Sunak has undermined his pledge of ""integrity"" just hours into his premiership by reappointing Suella Braverman a…"
170,70,Mich mufasa,2022-10-25 18:00:25+00:00,0,Twitter Web App,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
171,71,mai,2022-10-25 18:00:25+00:00,0,Twitter for iPhone,RT @LKTranslator: BREAKING: A Tory caller on LBC would like you to know British-born Rishi Sunak is not British because he's brown and fore…
172,72,RicardoMonteglin,2022-10-25 18:00:24+00:00,0,Twitter for Android,RT @PeterStefanovi2: I’ve broken down the ABSOLUTE BOLLOCKS new Prime Minister Rishi Sunak just fed the country in his first Downing Street…
173,73,Nouman Ejaz,2022-10-25 18:00:24+00:00,0,Twitter Web App,"RT @sunny_hundal: Before Indians in India get too happy about Rishi Sunak, they should ask why their own country is going backwards in repr…"
174,74,dead boy living🐊,2022-10-25 18:00:24+00:00,0,Twitter for iPhone,"RT @MisterABK: As a Hindu, Rishi Sunak will be the first Tory Prime Minister not to go to Hell."
175,75,"Rt Hon Sir European, always 🏳️‍🌈🇪🇺😷💚",2022-10-25 18:00:24+00:00,0,Twitter for iPhone,"RT @edwinhayward: I was genuinely willing to give Rishi Sunak the benefit of the doubt.

(Wouldn't stop me from attacking him but I accepte…"
176,76,Mr.MyTree,2022-10-25 18:00:24+00:00,0,Twitter for Android,RT @ShareenSingh8: Rishi Sunak and Priti Patel - whose parents were immigrants to the UK were responsible for the deportation of Rwandans.…
177,77,⭐🔻🔪 🦇 DIONISIO ALMENDROS BELMONTE,2022-10-25 18:00:24+00:00,0,Twitter for Android,"RT @PabloIglesias: Rishi Sunak, Lizz Truss, Mitterrand y el 18 Brumario de Luis Bonaparte … Con la actuación estelar de @Jorge_Tamames y co…"
178,78,V,2022-10-25 18:00:24+00:00,0,Twitter for iPhone,"RT @FreefromTorture: Rishi Sunak, the new Prime Minister, says he’ll do “whatever it takes” to send refugees to Rwanda.

Well - we'll do wh…"
179,79,superman,2022-10-25 18:00:24+00:00,0,Twitter for Android,"RT @AmanWadud: Rishi Sunak’s grandparents migrated to Kenya from present-day Pakistan , in 1935 - still Rishi Sunak is of Indian-origin.

O…"
180,80,Hinder loader,2022-10-25 18:00:24+00:00,0,Twitter for iPhone,RT @george_orwell3: 🏴󠁧󠁢󠁥󠁮󠁧󠁿 WEF-Premierminister Rishi Sunak könnte in Großbritannien ein Sozialkreditsystem nach chinesischem Vorbild einfü…
181,81,Bharat Jodo Yatra,2022-10-25 18:00:23+00:00,0,Twitter for Android,"RT @AdityaRajKaul: Excellent Rishi Sunak edition of The Daily Show!  “I am selling the entire country to India, you ********”. Must must wa…"
182,82,Harry Monk,2022-10-25 18:00:23+00:00,0,Twitter for Android,"RT @AdamBienkov: ""This government will have integrity, professionalism and accountability at every level,"" says Rishi Sunak, shortly before…"
183,83,Paul Goddard,2022-10-25 18:00:23+00:00,0,Twitter for iPhone,RT @Ed_Miliband: 3/ Solar &amp; wind are by far the cheapest power we have but Grant Shapps called onshore wind an “eyesore” in April THIS year…
184,84,Countess Sue,2022-10-25 18:00:23+00:00,0,Twitter for iPad,"RT @CarolineLucas: Rishi Sunak at lunchtime: ""This government will have integrity, professionalism and accountability at every level""

Rish…"
185,85,#legend,2022-10-25 18:00:23+00:00,0,Twitter for Android,RT @PippaCrerar: Confirmed: Jeremy Hunt will be staying on as chancellor under Rishi Sunak https://t.co/6M2IQgJPc8
186,86,Michael Gollop 🏴󠁧󠁢󠁷󠁬󠁳󠁿 🇪🇺 🇺🇦 🐟🕯🕷,2022-10-25 18:00:23+00:00,0,Twitter for Android,"RT @YvetteCooperMP: At noon Rishi Sunak promised “integrity, professionalism &amp; accountability”

At 5pm he made Suella Braverman Home Secret…"
187,87,DammitJanet,2022-10-25 18:00:23+00:00,0,Twitter for iPhone,"RT @YvetteCooperMP: At noon Rishi Sunak promised “integrity, professionalism &amp; accountability”

At 5pm he made Suella Braverman Home Secret…"
188,88,Nickyutd7,2022-10-25 18:00:23+00:00,0,Twitter for Android,RT @PeterStefanovi2: I’ve broken down the ABSOLUTE BOLLOCKS new Prime Minister Rishi Sunak just fed the country in his first Downing Street…
189,89,Sam Page #IndyRef2 #YesForEU #Permaculture #BLM,2022-10-25 18:00:22+00:00,0,Twitter for Android,RT @kacnutt: NEW: Rishi Sunak due to phone Nicola Sturgeon tonight in first day in Number 10. Marks big change from Liz Truss who did not p…
190,90,Lauren Dalgleish,2022-10-25 18:00:22+00:00,0,Twitter for Android,RT @GOV2UK: Jacob Rees-Mogg is very angry and wants you to *stop* retweeting this video of him saying we need a General Election if we have…
191,91,Mary Mumbi,2022-10-25 18:00:22+00:00,0,Twitter Web App,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
192,92,Ankit Gupta,2022-10-25 18:00:22+00:00,0,Twitter for Android,@DHEERAJRAO1717 @raju_butana 😂☹️kaise kaise log hai Rishi sunak to puja kr rha tha gou ka wo nahi dekha kya sach me… https://t.co/J9SMtoiwc6
193,93,James :),2022-10-25 18:00:22+00:00,0,Twitter for Android,RT @AFPespanol: #ULTIMAHORA Rishi Sunak es nombrado primer ministro británico por el rey Carlos III (palacio) #AFP https://t.co/F69GSAgrTW
194,94,Melissa Scott,2022-10-25 18:00:21+00:00,0,Twitter for iPhone,"RT @DavisAndrew88: Christ, the Left’s obsession with identity is pathetic

Quoted in a BBC article about Rishi Sunak: “It’s about time we h…"
195,95,Banshi Bihari Dutta,2022-10-25 18:00:21+00:00,0,Twitter for Android,"RT @epanchjanya: ऋषि सुनक ने जब कहा- 'गर्व से कहता हूं मैं हिंदू हूं और हिंदू होना ही मेरी पहचान है'

भारत रत्न अटल जी की वह पंक्तियां भी…"
196,96,Abhishek,2022-10-25 18:00:21+00:00,0,Twitter Web App,"RT @rsprasad: Saw Mahbooba Mufti’s tweet commenting on the rights of minorities in India after the election of Rishi Sunak as PM of UK. 
@M…"
197,97,Kelly Heighway,2022-10-25 18:00:21+00:00,0,Twitter Web App,RT @PoliticsJOE_UK: 🤑 Rishi Sunak A.K.A Sir Tax-a-Lot ft. the Conservative Party - I Like Big Cuts 🤑 https://t.co/isaOFbPmCk
198,98,Bijendra Kumar 🚩🚩जय श्री राम 🇮🇳🇮🇳,2022-10-25 18:00:21+00:00,0,Twitter for Android,"RT @AdityaRajKaul: Excellent Rishi Sunak edition of The Daily Show!  “I am selling the entire country to India, you ********”. Must must wa…"
199,99,Shane,2022-10-25 18:00:21+00:00,0,Twitter for iPhone,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
200,0,ender semerkant,2022-10-25 18:01:25+00:00,0,Twitter Web App,RT @mehmetxtrk: Rishi Sunak bir robottur. Başbakan olarak ilk konuşmayı yaptıktan sonra robot gibi el sallıyor https://t.co/ivf8j4UqUd
201,1,ROHAN J. GONSALVES,2022-10-25 18:01:25+00:00,0,Twitter for Android,RT @wesstreeting: There are lots of children in my constituency and beyond who will see someone who looks like them walk into No. 10 today.…
202,2,Power Ade,2022-10-25 18:01:25+00:00,0,Twitter for iPhone,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
203,3,GodBeauty- #2000Mules,2022-10-25 18:01:24+00:00,0,Twitter Web App,"Rishi Sunak, A Hindu Come to Judgment https://t.co/ZkYlapR1Gm @JovanHPulitzer"
204,4,Ellie,2022-10-25 18:01:24+00:00,0,Twitter for iPhone,"RT @TonyParsonsUK: BREAKING: Multi-millionaire barrister Sir Keir Rodney Starmer, King’s Counsel (KC), Knight Commander of the Order of the…"
205,5,Ashwath Narayan,2022-10-25 18:01:24+00:00,0,Twitter Web App,"RT @AdityaRajKaul: Excellent Rishi Sunak edition of The Daily Show!  “I am selling the entire country to India, you ********”. Must must wa…"
206,6,saurjyesh,2022-10-25 18:01:24+00:00,0,Twitter for iPhone,"RT @ConstantinoX: 🧵 Portugal has an Indian-origin PM since 2015.

This gives us an idea of how PM Modi/India May deal with 🇬🇧 Indian origin…"
207,7,Phil Dawe,2022-10-25 18:01:24+00:00,0,Twitter for Android,"RT @JamesMelville: Rishi Sunak: “mistakes were made.”

Yes. Quite often by him. https://t.co/XmQwK9yHbQ"
208,8,Ruth Whalley,2022-10-25 18:01:24+00:00,0,Twitter for iPad,"RT @docrussjackson: Oh FFS is trending.

Braverman? Raab? Coffey? REALLY? Even Gavin fucking Williamson is being considered for a comeback!…"
209,9,AngieD,2022-10-25 18:01:24+00:00,0,Twitter for iPhone,"RT @ShippersUnbound: Politics is a rough trade and Rishi Sunak needed Suella Braverman's support at the weekend, but receiving several 🤮 em…"
210,10,David Bruce,2022-10-25 18:01:24+00:00,0,Twitter for iPhone,"RT @TonyParsonsUK: BREAKING: Multi-millionaire barrister Sir Keir Rodney Starmer, King’s Counsel (KC), Knight Commander of the Order of the…"
